"time_index","temperature_K"
"2047-11-22",302.0493
"2047-11-23",302.0472
"2047-11-24",302.2726
"2047-11-25",302.6366
"2047-11-26",303.0336
"2047-11-27",303.2216
"2047-11-28",303.2256
"2047-11-29",302.8147
"2047-11-30",302.7632
"2047-12-01",302.9482
"2047-12-02",302.9058
"2047-12-03",302.7988
"2047-12-04",302.5858
"2047-12-05",302.2033
"2047-12-06",301.9149
"2047-12-07",302.0614
"2047-12-08",302.0578
"2047-12-09",302.2473
"2047-12-10",302.4347
"2047-12-11",302.7091
"2047-12-12",302.9256
"2047-12-13",302.2174
"2047-12-14",301.4992
"2047-12-15",300.8039
"2047-12-16",300.5874
"2047-12-17",301.3227
"2047-12-18",301.8865
"2047-12-19",301.8739
"2047-12-20",301.6597
"2047-12-21",301.4687
"2047-12-22",301.4536
"2047-12-23",301.3905
"2047-12-24",301.2067
"2047-12-25",301.0265
"2047-12-26",300.76
"2047-12-27",300.6399
"2047-12-28",300.5518
"2047-12-29",300.9688
"2047-12-30",301.3584
"2047-12-31",301.3866
"2048-01-01",301.0848
"2048-01-02",300.6174
"2048-01-03",299.9053
"2048-01-04",299.7444
"2048-01-05",300.2689
"2048-01-06",300.1013
"2048-01-07",299.3446
"2048-01-08",298.4095
"2048-01-09",299.1802
"2048-01-10",300.6172
"2048-01-11",300.9068
"2048-01-12",300.3498
"2048-01-13",300.0735
"2048-01-14",300.1526
"2048-01-15",299.6972
"2048-01-16",299.9606
"2048-01-17",300.2228
"2048-01-18",300.2243
"2048-01-19",300.3535
"2048-01-20",300.61
"2048-01-21",300.7986
"2048-01-22",300.8608
"2048-01-23",300.6123
"2048-01-24",300.4573
"2048-01-25",300.7198
"2048-01-26",300.8526
"2048-01-27",300.7313
"2048-01-28",300.9625
"2048-01-29",301.0318
"2048-01-30",300.9443
"2048-01-31",301.0721
"2048-02-01",301.1547
"2048-02-02",300.8028
"2048-02-03",300.628
"2048-02-04",301.1892
"2048-02-05",301.5257
"2048-02-06",301.5013
"2048-02-07",301.4609
"2048-02-08",301.1458
"2048-02-09",301.1413
"2048-02-10",301.0999
"2048-02-11",301.1637
"2048-02-12",300.7192
"2048-02-13",301.0995
"2048-02-14",301.7087
"2048-02-15",301.8134
"2048-02-16",302.1852
"2048-02-17",302.2701
"2048-02-18",302.0789
"2048-02-19",302.6271
"2048-02-20",302.6437
"2048-02-21",302.7838
"2048-02-22",303.0131
"2048-02-23",302.5127
"2048-02-24",302.5554
"2048-02-25",302.9842
"2048-02-26",302.7954
"2048-02-27",302.8494
"2048-02-28",302.966
"2048-02-29",303.0991
"2048-03-01",303.005
"2048-03-02",303.2514
"2048-03-03",303.4284
"2048-03-04",303.3261
"2048-03-05",303.3271
"2048-03-06",302.5675
"2048-03-07",302.4868
"2048-03-08",303.1676
"2048-03-09",303.5617
"2048-03-10",303.7747
"2048-03-11",303.8264
"2048-03-12",304.065
"2048-03-13",304.0941
"2048-03-14",304.301
"2048-03-15",303.8193
"2048-03-16",303.7343
"2048-03-17",304.53
"2048-03-18",305.2339
"2048-03-19",305.7497
"2048-03-20",305.7189
"2048-03-21",306.0843
"2048-03-22",305.7998
"2048-03-23",304.412
"2048-03-24",302.8646
"2048-03-25",303.2986
"2048-03-26",303.8858
"2048-03-27",304.2939
"2048-03-28",304.1981
"2048-03-29",303.8012
"2048-03-30",302.4769
"2048-03-31",301.7935
"2048-04-01",302.9236
"2048-04-02",303.168
"2048-04-03",303.2035
"2048-04-04",303.1429
"2048-04-05",303.365
"2048-04-06",304.0229
"2048-04-07",304.5692
"2048-04-08",304.9719
"2048-04-09",305.2584
"2048-04-10",305.3889
"2048-04-11",305.5998
"2048-04-12",305.3552
"2048-04-13",305.1653
"2048-04-14",304.925
"2048-04-15",304.4979
"2048-04-16",304.3563
"2048-04-17",304.339
"2048-04-18",304.3702
"2048-04-19",304.9033
"2048-04-20",305.6612
"2048-04-21",305.7299
"2048-04-22",305.8028
"2048-04-23",305.2197
"2048-04-24",304.0628
"2048-04-25",304.1923
"2048-04-26",305.111
"2048-04-27",305.7132
"2048-04-28",306.1519
"2048-04-29",306.5862
"2048-04-30",306.7242
"2048-05-01",306.1635
"2048-05-02",305.1718
"2048-05-03",305.067
"2048-05-04",305.627
"2048-05-05",306.3505
"2048-05-06",306.701
"2048-05-07",305.2878
"2048-05-08",303.8614
"2048-05-09",303.4316
"2048-05-10",303.7871
"2048-05-11",303.7509
"2048-05-12",304.0303
"2048-05-13",304.4434
"2048-05-14",304.7134
"2048-05-15",305.1729
"2048-05-16",305.2372
"2048-05-17",305.3979
"2048-05-18",306.2332
"2048-05-19",307.1755
"2048-05-20",307.4957
"2048-05-21",307.3909
"2048-05-22",306.4765
"2048-05-23",305.7369
"2048-05-24",304.9451
"2048-05-25",305.1671
"2048-05-26",305.636
"2048-05-27",305.4702
"2048-05-28",304.5927
"2048-05-29",303.9236
"2048-05-30",303.8639
"2048-05-31",303.8195
"2048-06-01",303.8914
"2048-06-02",303.9588
"2048-06-03",303.9226
"2048-06-04",303.8166
"2048-06-05",304.1194
"2048-06-06",304.4609
"2048-06-07",304.5296
"2048-06-08",304.4577
"2048-06-09",305.0364
"2048-06-10",306.11
"2048-06-11",306.8249
"2048-06-12",307.4174
"2048-06-13",307.5222
"2048-06-14",306.1246
"2048-06-15",303.5778
"2048-06-16",303.5885
"2048-06-17",304.6343
"2048-06-18",304.6896
"2048-06-19",304.1314
"2048-06-20",303.7946
"2048-06-21",303.776
"2048-06-22",303.7623
"2048-06-23",303.8845
"2048-06-24",303.9882
"2048-06-25",303.8304
"2048-06-26",303.8922
"2048-06-27",304.1705
"2048-06-28",304.1555
"2048-06-29",303.6976
"2048-06-30",303.6572
"2048-07-01",303.8372
"2048-07-02",303.7578
"2048-07-03",303.9091
"2048-07-04",303.8358
"2048-07-05",303.7146
"2048-07-06",303.6288
"2048-07-07",303.53
"2048-07-08",303.5797
"2048-07-09",303.7432
"2048-07-10",303.5457
"2048-07-11",303.3698
"2048-07-12",303.737
"2048-07-13",303.6474
"2048-07-14",303.7401
"2048-07-15",303.7455
"2048-07-16",303.739
"2048-07-17",303.8704
"2048-07-18",303.9743
"2048-07-19",303.8538
"2048-07-20",303.817
"2048-07-21",303.6245
"2048-07-22",303.4896
"2048-07-23",303.2837
"2048-07-24",303.21
"2048-07-25",303.1087
"2048-07-26",303.0319
"2048-07-27",302.9732
"2048-07-28",302.9445
"2048-07-29",302.9785
"2048-07-30",302.9459
"2048-07-31",303.0192
"2048-08-01",302.8058
"2048-08-02",302.8091
"2048-08-03",302.381
"2048-08-04",302.4838
"2048-08-05",302.3799
"2048-08-06",302.7379
"2048-08-07",302.8405
"2048-08-08",302.8109
"2048-08-09",302.6584
"2048-08-10",302.5763
"2048-08-11",302.5898
"2048-08-12",302.8024
"2048-08-13",302.8257
"2048-08-14",302.6057
"2048-08-15",302.365
"2048-08-16",302.5433
"2048-08-17",302.6687
"2048-08-18",302.4411
"2048-08-19",302.4521
"2048-08-20",302.6597
"2048-08-21",302.2121
"2048-08-22",302.1003
"2048-08-23",302.1183
"2048-08-24",302.3533
"2048-08-25",302.8143
"2048-08-26",302.8211
"2048-08-27",302.8769
"2048-08-28",302.9901
"2048-08-29",302.9201
"2048-08-30",302.8782
"2048-08-31",302.5208
"2048-09-01",302.3065
"2048-09-02",302.1102
"2048-09-03",302.2763
"2048-09-04",302.5138
"2048-09-05",302.7432
"2048-09-06",302.9915
"2048-09-07",302.7016
"2048-09-08",302.5213
"2048-09-09",302.9669
"2048-09-10",303.4742
"2048-09-11",303.8752
"2048-09-12",303.9029
"2048-09-13",303.3989
"2048-09-14",302.9917
"2048-09-15",302.919
"2048-09-16",303.4066
"2048-09-17",303.9496
"2048-09-18",304.1125
"2048-09-19",303.8715
"2048-09-20",303.0563
"2048-09-21",302.6187
"2048-09-22",302.4513
"2048-09-23",302.194
"2048-09-24",302.2966
"2048-09-25",302.0611
"2048-09-26",302.8764
"2048-09-27",304.2035
"2048-09-28",305.0671
"2048-09-29",305.4788
"2048-09-30",305.421
"2048-10-01",304.817
"2048-10-02",303.2364
"2048-10-03",302.4265
"2048-10-04",301.9831
"2048-10-05",303.3247
"2048-10-06",304.4718
"2048-10-07",305.167
"2048-10-08",305.5611
"2048-10-09",305.6743
"2048-10-10",305.658
"2048-10-11",305.2561
"2048-10-12",304.7626
"2048-10-13",304.412
"2048-10-14",304.3961
"2048-10-15",304.573
"2048-10-16",304.8619
"2048-10-17",305.2769
"2048-10-18",305.6042
"2048-10-19",305.619
"2048-10-20",305.8369
"2048-10-21",306.0167
"2048-10-22",305.8264
"2048-10-23",306.3157
"2048-10-24",306.2526
"2048-10-25",305.9781
"2048-10-26",304.9106
"2048-10-27",303.4397
"2048-10-28",302.5691
"2048-10-29",302.8846
"2048-10-30",303.5233
"2048-10-31",304.9378
"2048-11-01",305.3379
"2048-11-02",305.1769
"2048-11-03",303.9824
"2048-11-04",302.7412
"2048-11-05",302.1025
"2048-11-06",301.7376
"2048-11-07",301.6774
"2048-11-08",301.8369
"2048-11-09",302.5545
"2048-11-10",303.6333
"2048-11-11",303.4618
"2048-11-12",303.192
"2048-11-13",303.437
"2048-11-14",303.6067
"2048-11-15",302.9857
"2048-11-16",302.5804
"2048-11-17",302.4731
"2048-11-18",302.3808
"2048-11-19",302.6008
"2048-11-20",302.9597
"2048-11-21",302.508
"2048-11-22",302.6694
"2048-11-23",302.6911
"2048-11-24",302.7697
"2048-11-25",302.9931
"2048-11-26",302.465
"2048-11-27",302.1041
"2048-11-28",301.9759
"2048-11-29",301.8128
"2048-11-30",301.8827
"2048-12-01",301.4455
"2048-12-02",301.1304
"2048-12-03",301.4177
"2048-12-04",301.9162
"2048-12-05",302.1235
"2048-12-06",302.0703
"2048-12-07",301.5896
"2048-12-08",300.9427
"2048-12-09",300.6064
"2048-12-10",300.7239
"2048-12-11",300.6628
"2048-12-12",299.9208
"2048-12-13",300.6664
"2048-12-14",301.2439
"2048-12-15",301.0904
"2048-12-16",300.3796
"2048-12-17",300.0782
"2048-12-18",299.651
"2048-12-19",300.1149
"2048-12-20",300.8581
"2048-12-21",301.469
"2048-12-22",301.7221
"2048-12-23",301.8716
"2048-12-24",301.6973
"2048-12-25",301.7294
"2048-12-26",301.4649
"2048-12-27",301.2564
"2048-12-28",301.3449
"2048-12-29",301.2047
"2048-12-30",300.6063
"2048-12-31",299.416
"2049-01-01",298.9839
"2049-01-02",299.4236
"2049-01-03",300.188
"2049-01-04",300.3156
"2049-01-05",300.1665
"2049-01-06",299.679
"2049-01-07",299.6896
"2049-01-08",300.257
"2049-01-09",300.4197
"2049-01-10",300.7054
"2049-01-11",301.1262
"2049-01-12",300.9772
"2049-01-13",300.7695
"2049-01-14",300.6515
"2049-01-15",300.7182
"2049-01-16",300.6444
"2049-01-17",300.4359
"2049-01-18",300.5014
"2049-01-19",300.7811
"2049-01-20",300.3719
"2049-01-21",300.1327
"2049-01-22",300.1011
"2049-01-23",300.0104
"2049-01-24",299.5211
"2049-01-25",298.7789
"2049-01-26",298.6308
"2049-01-27",299.935
"2049-01-28",300.7554
"2049-01-29",300.0475
"2049-01-30",299.4933
"2049-01-31",299.4277
"2049-02-01",299.7213
"2049-02-02",299.7826
"2049-02-03",298.6636
"2049-02-04",297.8318
"2049-02-05",299.7439
"2049-02-06",300.7143
"2049-02-07",301.0935
"2049-02-08",301.5269
"2049-02-09",301.719
"2049-02-10",301.4259
"2049-02-11",301.089
"2049-02-12",301.0279
"2049-02-13",301.0225
"2049-02-14",300.3607
"2049-02-15",300.6277
"2049-02-16",301.4883
"2049-02-17",300.7375
"2049-02-18",299.1258
"2049-02-19",297.0867
"2049-02-20",297.2997
"2049-02-21",298.3418
"2049-02-22",298.3275
"2049-02-23",299.0102
"2049-02-24",299.8365
"2049-02-25",300.9113
"2049-02-26",301.5977
"2049-02-27",301.0205
"2049-02-28",299.7614
"2049-03-01",298.0509
"2049-03-02",298.9339
"2049-03-03",301.5388
"2049-03-04",302.373
"2049-03-05",303.1012
"2049-03-06",303.1278
"2049-03-07",302.9608
"2049-03-08",302.8043
"2049-03-09",301.0181
"2049-03-10",299.2691
"2049-03-11",299.7321
"2049-03-12",300.1404
"2049-03-13",300.5049
"2049-03-14",301.8632
"2049-03-15",302.5666
"2049-03-16",303.1581
"2049-03-17",303.0664
"2049-03-18",303.1261
"2049-03-19",301.4474
"2049-03-20",300.1562
"2049-03-21",300.8442
"2049-03-22",301.6997
"2049-03-23",301.9669
"2049-03-24",302.1731
"2049-03-25",303.2314
"2049-03-26",303.6908
"2049-03-27",304.3127
"2049-03-28",304.8206
"2049-03-29",305.0265
"2049-03-30",304.8794
"2049-03-31",304.3789
"2049-04-01",304.1647
"2049-04-02",304.0152
"2049-04-03",304.6617
"2049-04-04",304.0576
"2049-04-05",304.0446
"2049-04-06",304.1775
"2049-04-07",304.2625
"2049-04-08",304.3646
"2049-04-09",304.6192
"2049-04-10",304.7892
"2049-04-11",304.9672
"2049-04-12",304.6674
"2049-04-13",303.3198
"2049-04-14",302.1916
"2049-04-15",303.008
"2049-04-16",304.3501
"2049-04-17",304.9947
"2049-04-18",305.5117
"2049-04-19",306.2318
"2049-04-20",306.7135
"2049-04-21",306.2964
"2049-04-22",305.081
"2049-04-23",304.3065
"2049-04-24",304.2627
"2049-04-25",304.2132
"2049-04-26",304.1516
"2049-04-27",303.5335
"2049-04-28",303.0912
"2049-04-29",303.2029
"2049-04-30",304.0118
"2049-05-01",305.0302
"2049-05-02",305.3349
"2049-05-03",305.3817
"2049-05-04",305.2334
"2049-05-05",305.0714
"2049-05-06",305.4586
"2049-05-07",305.6448
"2049-05-08",305.8056
"2049-05-09",305.7697
"2049-05-10",305.8643
"2049-05-11",305.9546
"2049-05-12",306.0755
"2049-05-13",306.2325
"2049-05-14",306.021
"2049-05-15",305.2845
"2049-05-16",305.5629
"2049-05-17",306.5087
"2049-05-18",306.871
"2049-05-19",306.4028
"2049-05-20",305.5582
"2049-05-21",304.8296
"2049-05-22",304.5809
"2049-05-23",304.8047
"2049-05-24",304.7524
"2049-05-25",304.3089
"2049-05-26",304.0957
"2049-05-27",304.1792
"2049-05-28",304.5538
"2049-05-29",304.7045
"2049-05-30",305.0616
"2049-05-31",305.7715
"2049-06-01",306.5983
"2049-06-02",306.0874
"2049-06-03",305.0574
"2049-06-04",304.37
"2049-06-05",304.7382
"2049-06-06",306.2436
"2049-06-07",307.2205
"2049-06-08",306.0094
"2049-06-09",304.9506
"2049-06-10",304.3726
"2049-06-11",304.2255
"2049-06-12",304.299
"2049-06-13",304.4114
"2049-06-14",304.5892
"2049-06-15",305.8998
"2049-06-16",308.1562
"2049-06-17",308.6463
"2049-06-18",306.9147
"2049-06-19",305.2719
"2049-06-20",304.8313
"2049-06-21",304.6517
"2049-06-22",304.9641
"2049-06-23",305.4388
"2049-06-24",305.3403
"2049-06-25",304.5133
"2049-06-26",303.909
"2049-06-27",303.6901
"2049-06-28",303.6221
"2049-06-29",303.5122
"2049-06-30",303.346
"2049-07-01",303.1015
"2049-07-02",303.2364
"2049-07-03",303.3658
"2049-07-04",303.3865
"2049-07-05",303.5172
"2049-07-06",303.5398
"2049-07-07",303.4228
"2049-07-08",303.2608
"2049-07-09",303.1242
"2049-07-10",303.3601
"2049-07-11",303.076
"2049-07-12",302.9786
"2049-07-13",303.0238
"2049-07-14",303.0338
"2049-07-15",303.1046
"2049-07-16",303.1831
"2049-07-17",303.4725
"2049-07-18",303.7707
"2049-07-19",303.9293
"2049-07-20",304.0576
"2049-07-21",304.0853
"2049-07-22",304.1147
"2049-07-23",303.532
"2049-07-24",303.4444
"2049-07-25",303.2528
"2049-07-26",303.1421
"2049-07-27",303.1636
"2049-07-28",303.1638
"2049-07-29",303.2516
"2049-07-30",303.3355
"2049-07-31",303.4064
"2049-08-01",303.4706
"2049-08-02",303.2384
"2049-08-03",302.8258
"2049-08-04",302.4597
"2049-08-05",302.3687
"2049-08-06",302.5081
"2049-08-07",302.7397
"2049-08-08",303.0375
"2049-08-09",302.8203
"2049-08-10",302.6826
"2049-08-11",302.6151
"2049-08-12",302.5296
"2049-08-13",302.5419
"2049-08-14",302.4792
"2049-08-15",302.315
"2049-08-16",302.2552
"2049-08-17",302.1932
"2049-08-18",302.6144
"2049-08-19",302.4819
"2049-08-20",302.3839
"2049-08-21",302.4284
"2049-08-22",302.3915
"2049-08-23",302.4114
"2049-08-24",302.6467
"2049-08-25",302.3998
"2049-08-26",302.2156
"2049-08-27",302.4371
"2049-08-28",302.5319
"2049-08-29",302.6449
"2049-08-30",302.6199
"2049-08-31",302.5057
"2049-09-01",302.3794
"2049-09-02",302.2338
"2049-09-03",302.2083
"2049-09-04",302.4426
"2049-09-05",302.5321
"2049-09-06",302.5444
"2049-09-07",302.7182
"2049-09-08",302.8972
"2049-09-09",303.17
"2049-09-10",302.7939
"2049-09-11",303.0132
"2049-09-12",303.1764
"2049-09-13",302.5659
"2049-09-14",302.2883
"2049-09-15",302.3506
"2049-09-16",302.5404
"2049-09-17",302.5151
"2049-09-18",302.1378
"2049-09-19",301.9768
"2049-09-20",302.193
"2049-09-21",302.3723
"2049-09-22",302.5977
"2049-09-23",302.5988
"2049-09-24",302.487
"2049-09-25",302.4437
"2049-09-26",302.3935
"2049-09-27",302.4514
"2049-09-28",302.9201
"2049-09-29",303.6312
"2049-09-30",304.2097
"2049-10-01",304.2079
"2049-10-02",304.126
"2049-10-03",303.9732
"2049-10-04",304.1657
"2049-10-05",304.6282
"2049-10-06",305.1841
"2049-10-07",304.0981
"2049-10-08",301.9556
"2049-10-09",301.5171
"2049-10-10",301.4571
"2049-10-11",301.624
"2049-10-12",302.1554
"2049-10-13",303.5094
"2049-10-14",304.5038
"2049-10-15",303.7664
"2049-10-16",302.0169
"2049-10-17",301.9437
"2049-10-18",302.1276
"2049-10-19",302.8344
"2049-10-20",303.4579
"2049-10-21",304.0234
"2049-10-22",304.3219
"2049-10-23",304.6171
"2049-10-24",304.9427
"2049-10-25",303.5297
"2049-10-26",302.2085
"2049-10-27",302.0367
"2049-10-28",301.9188
"2049-10-29",301.856
"2049-10-30",302.2838
"2049-10-31",302.7864
"2049-11-01",303.0248
"2049-11-02",303.2617
"2049-11-03",303.5968
"2049-11-04",303.9807
"2049-11-05",304.1848
"2049-11-06",304.4034
"2049-11-07",304.2625
"2049-11-08",303.9217
"2049-11-09",303.0444
"2049-11-10",302.1352
"2049-11-11",302.6149
"2049-11-12",303.1467
"2049-11-13",303.1386
"2049-11-14",302.9165
"2049-11-15",302.631
"2049-11-16",302.5781
"2049-11-17",302.4161
"2049-11-18",302.1381
"2049-11-19",301.0239
"2049-11-20",300.5744
"2049-11-21",301.1021
"2049-11-22",301.7562
"2049-11-23",302.4724
"2049-11-24",302.8489
"2049-11-25",302.781
"2049-11-26",302.7983
"2049-11-27",302.5618
"2049-11-28",302.3464
"2049-11-29",302.0667
"2049-11-30",302.3785
"2049-12-01",302.3131
"2049-12-02",302.1662
"2049-12-03",301.8374
"2049-12-04",301.6554
"2049-12-05",301.7166
"2049-12-06",302.2476
"2049-12-07",302.3371
"2049-12-08",302.1634
"2049-12-09",302.0201
"2049-12-10",301.9044
"2049-12-11",301.5447
"2049-12-12",300.9106
"2049-12-13",299.9108
"2049-12-14",299.105
"2049-12-15",298.9556
"2049-12-16",299.7872
"2049-12-17",300.406
"2049-12-18",300.2408
"2049-12-19",300.3286
"2049-12-20",300.6375
"2049-12-21",300.9506
"2049-12-22",301.2202
"2049-12-23",301.3736
"2049-12-24",301.1697
"2049-12-25",301.7795
"2049-12-26",301.0582
"2049-12-27",300.2608
"2049-12-28",299.9682
"2049-12-29",298.3434
"2049-12-30",298.032
"2049-12-31",299.0528
"2050-01-01",300.0003
"2050-01-02",300.5684
"2050-01-03",300.2552
"2050-01-04",300.0445
"2050-01-05",300.5042
"2050-01-06",301.107
"2050-01-07",301.3756
"2050-01-08",301.1595
"2050-01-09",300.8008
"2050-01-10",300.8874
"2050-01-11",300.9224
"2050-01-12",300.8658
"2050-01-13",300.6606
"2050-01-14",300.1049
"2050-01-15",299.8385
"2050-01-16",299.5366
"2050-01-17",299.3308
"2050-01-18",298.2353
"2050-01-19",298.4087
"2050-01-20",299.8083
"2050-01-21",300.3202
"2050-01-22",300.7285
"2050-01-23",300.7095
"2050-01-24",300.3202
"2050-01-25",299.6204
"2050-01-26",299.0724
"2050-01-27",299.5723
"2050-01-28",299.9414
"2050-01-29",299.813
"2050-01-30",299.9665
"2050-01-31",299.82
"2050-02-01",299.2338
"2050-02-02",297.1157
"2050-02-03",296.8757
"2050-02-04",298.7122
"2050-02-05",299.2926
"2050-02-06",297.2879
"2050-02-07",295.0728
"2050-02-08",293.7973
"2050-02-09",292.7606
"2050-02-10",295.5144
"2050-02-11",298.5068
"2050-02-12",300.2772
"2050-02-13",300.9506
"2050-02-14",300.6154
"2050-02-15",299.2354
"2050-02-16",298.2109
"2050-02-17",298.696
"2050-02-18",299.437
"2050-02-19",299.7061
"2050-02-20",299.5027
"2050-02-21",299.0228
"2050-02-22",295.267
"2050-02-23",295.4481
"2050-02-24",296.8009
"2050-02-25",298.5768
"2050-02-26",300.4505
"2050-02-27",301.3814
"2050-02-28",301.5879
"2050-03-01",301.0056
"2050-03-02",301.551
"2050-03-03",301.1913
"2050-03-04",301.0966
"2050-03-05",300.6947
"2050-03-06",301.0204
"2050-03-07",301.7205
"2050-03-08",302.08
"2050-03-09",302.4508
"2050-03-10",303.0291
"2050-03-11",303.3266
"2050-03-12",302.9635
"2050-03-13",302.7661
"2050-03-14",302.7967
"2050-03-15",303.6229
"2050-03-16",304.1724
"2050-03-17",303.4372
"2050-03-18",303.0221
"2050-03-19",302.1572
"2050-03-20",301.5665
"2050-03-21",301.9401
"2050-03-22",302.6546
"2050-03-23",302.7948
"2050-03-24",302.1522
"2050-03-25",300.6989
"2050-03-26",300.3948
"2050-03-27",301.5711
"2050-03-28",302.3062
"2050-03-29",302.7776
"2050-03-30",303.1031
"2050-03-31",303.3829
"2050-04-01",303.1589
"2050-04-02",302.9476
"2050-04-03",302.3772
"2050-04-04",301.976
"2050-04-05",302.8053
"2050-04-06",303.2125
"2050-04-07",303.4942
"2050-04-08",304.4402
"2050-04-09",304.6607
"2050-04-10",304.8754
"2050-04-11",305.4415
"2050-04-12",305.1924
"2050-04-13",305.2958
"2050-04-14",305.0096
"2050-04-15",304.6461
"2050-04-16",304.1106
"2050-04-17",303.9102
"2050-04-18",304.5724
"2050-04-19",305.7833
"2050-04-20",306.1497
"2050-04-21",306.7083
"2050-04-22",306.7053
"2050-04-23",306.5418
"2050-04-24",306.755
"2050-04-25",306.5623
"2050-04-26",305.9525
"2050-04-27",305.9089
"2050-04-28",306.3555
"2050-04-29",306.8216
"2050-04-30",306.7477
"2050-05-01",305.7464
"2050-05-02",304.3951
"2050-05-03",304.0062
"2050-05-04",303.7719
"2050-05-05",304.1089
"2050-05-06",304.6524
"2050-05-07",306.0208
"2050-05-08",306.6705
"2050-05-09",306.616
"2050-05-10",306.7065
"2050-05-11",307.204
"2050-05-12",307.697
"2050-05-13",307.6069
"2050-05-14",307.0318
"2050-05-15",306.4503
"2050-05-16",305.8151
"2050-05-17",305.6259
"2050-05-18",305.3814
"2050-05-19",305.3627
"2050-05-20",305.5517
"2050-05-21",306.019
"2050-05-22",306.456
"2050-05-23",306.3712
"2050-05-24",305.9194
"2050-05-25",305.7105
"2050-05-26",305.8784
"2050-05-27",306.1419
"2050-05-28",306.4003
"2050-05-29",307.1069
"2050-05-30",307.4568
"2050-05-31",306.3383
"2050-06-01",305.7967
"2050-06-02",305.3892
"2050-06-03",304.9298
"2050-06-04",304.6667
"2050-06-05",304.6341
"2050-06-06",304.9718
"2050-06-07",305.377
"2050-06-08",305.3315
"2050-06-09",304.9323
"2050-06-10",304.339
"2050-06-11",304.3647
"2050-06-12",304.5016
"2050-06-13",304.2733
"2050-06-14",305.0316
"2050-06-15",306.0822
"2050-06-16",307.0425
"2050-06-17",307.1178
"2050-06-18",306.8019
"2050-06-19",306.016
"2050-06-20",305.3384
"2050-06-21",304.8336
"2050-06-22",304.3955
"2050-06-23",304.2561
"2050-06-24",304.0521
"2050-06-25",303.9179
"2050-06-26",303.6374
"2050-06-27",303.5406
"2050-06-28",303.9176
"2050-06-29",304.138
"2050-06-30",304.4893
"2050-07-01",304.6942
"2050-07-02",304.1189
"2050-07-03",303.7424
"2050-07-04",303.5861
"2050-07-05",303.5454
"2050-07-06",303.5866
"2050-07-07",303.6353
"2050-07-08",303.6745
"2050-07-09",303.7003
"2050-07-10",303.6977
"2050-07-11",303.9232
"2050-07-12",303.9099
"2050-07-13",303.954
"2050-07-14",303.9727
"2050-07-15",304.0813
"2050-07-16",304.2303
"2050-07-17",304.3665
"2050-07-18",304.5376
"2050-07-19",304.4659
"2050-07-20",304.441
"2050-07-21",304.1603
"2050-07-22",304.0621
"2050-07-23",303.5285
"2050-07-24",303.0013
"2050-07-25",303.0167
"2050-07-26",302.9625
"2050-07-27",303.1502
"2050-07-28",303.2147
"2050-07-29",303.1721
"2050-07-30",303.1887
"2050-07-31",303.0025
"2050-08-01",302.9212
"2050-08-02",302.9722
"2050-08-03",302.9328
"2050-08-04",302.8688
"2050-08-05",302.7105
"2050-08-06",302.6323
"2050-08-07",302.5932
"2050-08-08",302.2846
"2050-08-09",302.4985
"2050-08-10",302.7183
"2050-08-11",302.6527
"2050-08-12",302.6705
"2050-08-13",302.5911
"2050-08-14",303.1058
"2050-08-15",302.4863
"2050-08-16",302.4999
"2050-08-17",302.3066
"2050-08-18",301.8242
"2050-08-19",302.1431
"2050-08-20",302.2552
"2050-08-21",302.1901
"2050-08-22",301.9962
"2050-08-23",301.8353
"2050-08-24",301.8966
"2050-08-25",301.8746
"2050-08-26",301.9969
"2050-08-27",302.0772
"2050-08-28",302.0183
"2050-08-29",301.9354
"2050-08-30",302.0211
"2050-08-31",302.1754
"2050-09-01",302.2508
"2050-09-02",302.4415
"2050-09-03",302.4719
"2050-09-04",302.3773
"2050-09-05",302.1873
"2050-09-06",301.9822
"2050-09-07",301.8782
"2050-09-08",302.0045
"2050-09-09",302.1005
"2050-09-10",302.2825
"2050-09-11",302.4921
"2050-09-12",302.8099
"2050-09-13",303.1526
"2050-09-14",303.578
"2050-09-15",303.5138
"2050-09-16",303.1279
"2050-09-17",302.9081
"2050-09-18",303.1158
"2050-09-19",303.284
"2050-09-20",303.4142
"2050-09-21",303.5081
"2050-09-22",303.761
"2050-09-23",303.961
"2050-09-24",303.7394
"2050-09-25",302.9994
"2050-09-26",302.9402
"2050-09-27",303.0995
"2050-09-28",303.6726
"2050-09-29",304.3327
"2050-09-30",304.7186
"2050-10-01",304.251
"2050-10-02",303.7905
"2050-10-03",303.3812
"2050-10-04",303.5177
"2050-10-05",304.2368
"2050-10-06",304.7192
"2050-10-07",304.88
"2050-10-08",304.7057
"2050-10-09",304.074
"2050-10-10",304.3751
"2050-10-11",305.208
"2050-10-12",305.1228
"2050-10-13",304.7702
"2050-10-14",305.1923
"2050-10-15",306.015
"2050-10-16",306.1562
"2050-10-17",306.0022
"2050-10-18",305.7699
"2050-10-19",305.3142
"2050-10-20",305.2718
"2050-10-21",305.736
"2050-10-22",305.9014
"2050-10-23",306.0414
"2050-10-24",305.509
"2050-10-25",303.2827
"2050-10-26",302.7299
"2050-10-27",303.1512
"2050-10-28",303.4787
"2050-10-29",302.721
"2050-10-30",302.5269
"2050-10-31",303.1472
"2050-11-01",303.6167
"2050-11-02",303.5819
"2050-11-03",303.4359
"2050-11-04",302.9187
"2050-11-05",302.6189
"2050-11-06",302.1662
"2050-11-07",302.209
"2050-11-08",302.8784
"2050-11-09",303.4362
